date,type,url,title
10/09/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067437c,"Department of Business and Economic Development
                                                            



NOTE: Effective October 1, 2015, DBED will be known as the Department of Commerce."
02/07/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067437e,Department of Business and Economic Development
11/10/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674380,Department of Business and Economic Development
04/10/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674382,Comptroller of Maryland - Compliance Division
01/14/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674384,Comptroller of Maryland - Compliance Division
02/11/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674386,Comptroller of Maryland - Compliance Division
04/25/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674388,Comptroller of the Treasury - Compliance Division
08/28/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438a,Comptroller of Maryland - Office of the Comptroller - Bureau of Revenue Estimates
03/26/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438c,Comptroller of Maryland - Office of the Comptroller - Bureau of Revenue Estimates
08/11/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438e,Comptroller of the Treasury - Office of the Comptroller - Bureau of Revenue Estimates
01/11/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674390,Maryland State Board of Contract Appeals
05/06/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674392,Maryland State Board of Contract Appeals
03/12/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674394,Maryland State Board of Contract Appeals
03/04/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674396,University System of Maryland - Coppin State University
11/18/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674398,University System of Maryland - Coppin State University
06/28/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439a,University System of Maryland - Coppin State University
07/24/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439c,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises
01/24/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439e,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises
04/08/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d7245606743a0,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises
10/27/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a2,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board
02/13/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a4,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board
07/14/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a6,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board
12/11/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a8,Maryland School for the Deaf
01/19/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743aa,Maryland School for the Deaf
04/03/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ac,Maryland School for the Deaf
04/10/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ae,Department of Health and Mental Hygiene - Deer's Head Hospital Center
05/26/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b0,Department of Health and Mental Hygiene - Deer's Head Hospital Center
07/14/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b2,Department of Health and Mental Hygiene - Deer's Head Hospital Center
11/18/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b4,Department of Health and Mental Hygiene - Developmental Disabilities Administration
10/02/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b6,Department of Health and Mental Hygiene - Developmental Disabilities Administration
11/20/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b8,Department of Health and Mental Hygiene - Developmental Disabilities Administration
07/09/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ba,Department of Disabilities
11/05/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743bc,Department of Disabilities
10/08/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743be,Department of Disabilities
07/25/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c0,Department of Health and Mental Hygiene - Eastern Shore Hospital Center
09/30/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c2,"Department of Health and Mental Hygiene - Eastern Shore Hospital Center and Upper Shore Community Mental Health Center
                                                            



                                                        NOTE: The Upper Shore Community Mental Health Center closed on March 1, 2010."
11/19/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c4,Department of Health and Mental Hygiene - Eastern Shore Hospital Center and Upper Shore Community Mental Health Center
01/19/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c6,Maryland Economic Development Corporation
12/03/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c8,Maryland Economic Development Corporation
03/31/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ca,Maryland Economic Development Corporation
08/28/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743cc,Maryland Economic Development Corporation
06/22/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ce,Maryland State Department of Education
02/20/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d0,Maryland State Department of Education
08/27/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d2,Maryland State Department of Education
04/24/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d4,State Board of Elections
03/24/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743d6,State Board of Elections
06/10/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743d8,State Board of Elections
03/03/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743da,Maryland Institute for Emergency Medical Services Systems
01/12/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743dc,Maryland Institute for Emergency Medical Services Systems
11/10/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743de,Maryland Institute for Emergency Medical Services Systems
01/11/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e0,Maryland Energy Administration
11/18/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e2,Maryland Energy Administration
12/22/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e4,Maryland Energy Administration
08/27/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e6,Maryland Energy Administration
01/06/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e8,Department of the Environment
11/21/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ea,Department of the Environment
01/18/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ec,Department of the Environment
04/07/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ee,Maryland Environmental Service
07/26/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f0,Maryland Environmental Service
10/14/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f2,Maryland Environmental Service
09/04/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f4,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing"
08/13/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f6,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing"
02/02/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f8,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing"
10/05/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fa,"Executive Department - Governor - Boards, Commissions, and Offices - Office for Children - Office of the Deaf and Hard of Hearing"
04/09/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fc,Department of Human Resources - Family Investment Administration
02/09/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fe,Department of Human Resources - Family Investment Administration
11/30/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674400,Department of Human Resources - Family Investment Administration
02/10/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674402,Comptroller of Maryland - Field Enforcement Division
03/07/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674404,Comptroller of Maryland - Field Enforcement Division
05/11/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674406,Comptroller of Maryland - Field Enforcement Division
07/02/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674408,Comptroller of the Treasury - Field Enforcement Division
02/05/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440a,Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center
05/23/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440c,"Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center and Joseph D. Brandenburg Center
                                                            



                                                        NOTE: The Joseph D. Brandenburg Center closed on June 30, 2011."
12/17/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440e,Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center and Joseph D. Brandenburg Center
12/22/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674410,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation"
01/09/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674412,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation"
08/17/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674414,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation"
12/17/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674416,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation"
10/03/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674418,Maryland Food Center Authority
04/08/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441a,Maryland Food Center Authority
03/02/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441c,Maryland Food Center Authority
01/22/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441e,Maryland Food Center Authority
04/19/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674420,University System of Maryland - Frostburg State University
08/21/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674422,University System of Maryland - Frostburg State University
02/04/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674424,University System of Maryland - Frostburg State University
07/11/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674426,Comptroller of Maryland - General Accounting Division
07/27/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674428,Comptroller of Maryland - General Accounting Division
09/14/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442a,Comptroller of Maryland - General Accounting Division
08/03/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442c,Department of General Services - Office of the Secretary and Other Units
10/08/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442e,Department of General Services - Office of the Secretary and Other Units
01/06/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674430,Department of General Services - Office of the Secretary and Other Units
04/17/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674432,Department of General Services - Office of the Secretary and Other Units
10/02/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674434,Maryland Health Benefit Exchange
02/05/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674436,Department of Health and Mental Hygiene - Health Regulatory Commissions
01/07/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674438,Department of Health and Mental Hygiene - Health Regulatory Commissions
